FACILITY_ID ,TICKET_ID ,FACILITY_DESC ,FACILITY_TYPE ,FACILITY_CAPACITY ,FACILITY_SUBTYPE ,LOCATION,TIMESTAMP
FAC115,307,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,20/01/2020 04:18
FAC107,770,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,21/01/2020 09:45
FAC106,309,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,4/04/2020 20:30
FAC119,736,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,15/02/2020 07:28
FAC117,127,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,26/07/2020 12:15
FAC119,193,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,30/04/2020 12:55
FAC126,442,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,13/04/2020 13:31
FAC124,792,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,13/12/2019 04:19
FAC104,366,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,18/01/2020 18:15
FAC114,472,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,17/06/2020 10:56
FAC119,988,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,6/12/2019 12:15
FAC121,641,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,14/01/2020 22:38
FAC139,494,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,16/06/2020 20:14
FAC115,485,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,22/06/2020 15:28
FAC104,919,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,29/06/2020 19:13
FAC105,794,Château Du Bonbon,Shopping,20,Candy,Secteur Village,19/02/2020 17:03
FAC138,38,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,21/06/2020 19:45
FAC110,323,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,9/05/2020 12:30
FAC127,662,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,1/04/2020 17:58
FAC134,824,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,10/07/2020 06:42
FAC110,788,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,2/07/2020 10:17
FAC121,982,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,21/06/2020 15:19
FAC122,303,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,14/05/2020 09:54
FAC138,791,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,24/06/2020 15:07
FAC118,535,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,2/05/2020 10:40
FAC118,880,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,18/03/2020 22:27
FAC122,467,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,19/01/2020 21:31
FAC105,106,Château Du Bonbon,Shopping,20,Candy,Secteur Village,1/01/2020 04:31
FAC122,29,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,27/05/2020 13:18
FAC137,752,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,22/03/2020 08:46
FAC140,700,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,12/04/2020 11:14
FAC131,327,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,30/06/2020 15:30
FAC113,238,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,3/03/2020 04:30
FAC138,620,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,15/03/2020 23:34
FAC120,603,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,13/08/2020 14:33
FAC116,895,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,18/01/2020 06:51
FAC127,504,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,21/03/2020 18:44
FAC103,99,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,8/11/2019 17:45
FAC110,985,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,23/11/2019 23:57
FAC142,927,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,19/02/2020 21:36
FAC117,506,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,27/03/2020 18:21
FAC124,556,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,10/08/2020 05:06
FAC141,332,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,28/02/2020 13:20
FAC136,815,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,2/12/2019 16:41
FAC128,218,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,29/12/2019 14:46
FAC134,452,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,21/07/2020 18:19
FAC125,124,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,10/07/2020 11:46
FAC108,673,Boutique Splash,Shopping,20,Appareal,Next to Splash,2/12/2019 00:36
FAC125,6,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,3/12/2019 17:02
FAC133,628,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,29/02/2020 11:48
FAC140,29,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,27/05/2020 14:28
FAC114,930,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,17/03/2020 06:43
FAC116,188,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,14/12/2019 13:28
FAC123,378,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,12/12/2019 23:31
FAC142,966,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,19/11/2019 18:09
FAC138,316,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,17/03/2020 07:22
FAC133,949,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,8/03/2020 02:55
FAC136,730,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,16/03/2020 14:26
FAC108,513,Boutique Splash,Shopping,20,Appareal,Next to Splash,21/03/2020 08:10
FAC116,30,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,8/01/2020 15:01
FAC114,145,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,4/04/2020 03:44
FAC109,420,Yo! Chine,Dinning,20,Asian Food,Next to Splash,6/05/2020 11:41
FAC142,927,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,19/02/2020 21:36
FAC122,43,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,25/06/2020 12:54
FAC140,706,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,13/12/2019 00:00
FAC116,506,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,27/03/2020 22:51
FAC118,102,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,4/02/2020 23:55
FAC112,43,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,25/06/2020 10:45
FAC128,355,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,2/11/2019 04:05
FAC125,780,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,11/02/2020 22:50
FAC137,750,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,4/05/2020 00:12
FAC121,657,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,23/01/2020 04:27
FAC117,663,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,12/04/2020 22:37
FAC113,833,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,25/03/2020 15:26
FAC127,213,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,1/03/2020 16:37
FAC120,505,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,26/01/2020 15:00
FAC109,418,Yo! Chine,Dinning,20,Asian Food,Next to Splash,7/03/2020 01:14
FAC135,21,Park Opening Celebration,Events,200,NA,NA,30/04/2020 04:13
FAC123,934,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,19/03/2020 01:46
FAC112,234,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,30/01/2020 23:55
FAC111,928,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,13/04/2020 10:07
FAC108,570,Boutique Splash,Shopping,20,Appareal,Next to Splash,12/04/2020 18:35
FAC113,145,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,4/04/2020 03:14
FAC117,795,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,4/12/2019 14:52
FAC139,979,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,17/05/2020 15:41
FAC113,706,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,13/12/2019 23:40
FAC125,371,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,10/05/2020 22:37
FAC133,910,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,7/03/2020 16:02
FAC128,323,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,9/05/2020 07:38
FAC112,659,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,25/03/2020 17:53
FAC101,151,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,23/05/2020 17:20
FAC119,437,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,6/08/2020 15:23
FAC111,139,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,24/12/2019 06:31
FAC110,85,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,27/05/2020 20:55
FAC117,587,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,25/07/2020 15:25
FAC122,736,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,15/02/2020 21:36
FAC133,623,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,27/01/2020 12:36
FAC142,63,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,20/03/2020 10:16
FAC137,224,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,13/02/2020 16:40
FAC132,826,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,7/02/2020 05:41
FAC124,199,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,11/03/2020 02:57
FAC132,424,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,25/04/2020 12:42
FAC109,203,Yo! Chine,Dinning,20,Asian Food,Next to Splash,18/01/2020 15:52
FAC126,942,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,30/05/2020 22:53
FAC138,193,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,30/04/2020 02:10
FAC140,22,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,28/05/2020 13:16
FAC122,906,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,4/07/2020 01:11
FAC137,602,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,10/03/2020 00:14
FAC128,117,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,30/06/2020 14:06
FAC102,11,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,3/03/2020 05:58
FAC134,766,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,2/12/2019 16:51
FAC122,939,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,9/08/2020 03:46
FAC116,493,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,21/03/2020 06:47
FAC128,77,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,20/03/2020 13:19
FAC117,628,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,29/02/2020 18:56
FAC118,244,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,22/02/2020 21:43
FAC104,71,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,25/11/2019 06:01
FAC105,489,Château Du Bonbon,Shopping,20,Candy,Secteur Village,28/12/2019 08:49
FAC106,895,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,18/01/2020 18:05
FAC125,107,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,28/06/2020 00:12
FAC134,375,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,13/01/2020 07:47
FAC139,750,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,4/05/2020 16:15
FAC124,113,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,6/02/2020 03:54
FAC114,244,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,22/02/2020 11:44
FAC118,117,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,30/06/2020 14:41
FAC142,708,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,12/04/2020 04:35
FAC118,110,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,25/07/2020 13:09
FAC107,845,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,30/06/2020 19:26
FAC111,851,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,16/01/2020 08:48
FAC106,27,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,22/06/2020 15:13
FAC104,722,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,10/06/2020 05:45
FAC109,426,Yo! Chine,Dinning,20,Asian Food,Next to Splash,10/04/2020 17:57
FAC108,91,Boutique Splash,Shopping,20,Appareal,Next to Splash,11/03/2020 12:27
FAC141,798,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,17/06/2020 02:52
FAC118,400,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,29/06/2020 13:55
FAC107,644,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,17/01/2020 02:05
FAC133,541,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,20/05/2020 19:03
FAC108,710,Boutique Splash,Shopping,20,Appareal,Next to Splash,2/02/2020 00:58
FAC102,953,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,30/05/2020 04:23
FAC119,694,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,11/04/2020 03:35
FAC128,628,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,29/02/2020 21:59
FAC129,699,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,13/03/2020 02:26
FAC102,282,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,4/02/2020 08:52
FAC110,513,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,21/03/2020 15:54
FAC105,393,Château Du Bonbon,Shopping,20,Candy,Secteur Village,28/06/2020 19:11
FAC104,836,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,2/08/2020 21:27
FAC137,883,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,15/01/2020 10:30
FAC110,390,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,27/06/2020 18:31
FAC136,58,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,6/07/2020 12:51
FAC110,67,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,10/11/2019 10:22
FAC101,93,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,17/12/2019 23:18
FAC123,710,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,2/02/2020 08:00
FAC110,764,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,13/04/2020 04:12
FAC116,989,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,6/12/2019 10:32
FAC120,840,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,29/01/2020 18:40
FAC125,755,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,21/05/2020 04:37
FAC136,82,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,7/07/2020 20:32
FAC106,747,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,23/06/2020 09:58
FAC130,114,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,27/07/2020 20:10
FAC123,288,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,27/12/2019 04:08
FAC125,959,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,23/11/2019 00:16
FAC135,636,Park Opening Celebration,Events,200,NA,NA,16/12/2019 04:07
FAC114,580,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,12/08/2020 10:36
FAC111,563,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,29/07/2020 23:29
FAC117,804,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,2/02/2020 07:54
FAC137,700,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,12/04/2020 13:22
FAC136,944,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,2/12/2019 04:35
FAC128,192,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,15/02/2020 05:11
FAC141,843,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,10/05/2020 22:05
FAC103,221,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,9/01/2020 07:31
FAC101,462,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,24/06/2020 11:57
FAC127,213,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,1/03/2020 19:54
FAC111,782,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,22/05/2020 01:16
FAC137,363,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,11/11/2019 16:29
FAC142,148,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,26/11/2019 17:23
FAC124,377,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,9/05/2020 21:56
FAC137,327,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,30/06/2020 02:21
FAC129,585,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,6/11/2019 08:28
FAC142,288,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,27/12/2019 20:33
FAC139,238,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,3/03/2020 23:56
FAC131,280,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,3/04/2020 23:27
FAC124,937,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,9/02/2020 08:09
FAC133,939,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,9/08/2020 10:45
FAC113,189,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,12/08/2020 13:34
FAC116,636,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,16/12/2019 11:43
FAC119,817,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,30/01/2020 10:08
FAC119,356,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,8/03/2020 15:53
FAC105,418,Château Du Bonbon,Shopping,20,Candy,Secteur Village,7/03/2020 20:06
FAC120,143,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,26/06/2020 22:17
FAC133,627,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,17/07/2020 08:17
FAC121,331,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,17/01/2020 19:12
FAC114,66,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,23/02/2020 19:30
FAC122,905,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,19/12/2019 00:03
FAC110,654,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,30/04/2020 20:04
FAC114,568,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,29/07/2020 08:26
FAC136,988,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,6/12/2019 06:01
FAC124,789,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,12/11/2019 21:25
FAC132,34,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,17/11/2019 14:32
FAC113,211,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,12/12/2019 10:32
FAC127,303,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,14/05/2020 18:45
FAC122,762,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,29/02/2020 03:59
FAC110,145,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,4/04/2020 06:50
FAC132,663,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,12/04/2020 13:51
FAC110,970,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,7/02/2020 02:06
FAC138,266,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,4/07/2020 01:50
FAC101,203,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,18/01/2020 18:05
FAC119,244,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,22/02/2020 22:38
FAC138,959,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,23/11/2019 01:26
FAC120,928,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,13/04/2020 15:48
FAC106,687,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,10/07/2020 06:55
FAC123,348,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,13/01/2020 22:59
FAC124,288,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,27/12/2019 01:29
FAC122,235,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,20/07/2020 11:41
FAC112,874,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,25/01/2020 22:22
FAC124,967,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,15/11/2019 08:36
FAC125,151,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,23/05/2020 06:56
FAC118,483,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,16/04/2020 16:58
FAC110,864,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,27/04/2020 19:56
FAC115,316,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,17/03/2020 09:31
FAC125,622,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,2/07/2020 15:37
FAC136,910,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,7/03/2020 17:48
FAC141,766,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,2/12/2019 23:59
FAC108,334,Boutique Splash,Shopping,20,Appareal,Next to Splash,3/06/2020 09:43
FAC113,857,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,3/02/2020 10:25
FAC106,793,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,3/12/2019 21:49
FAC108,281,Boutique Splash,Shopping,20,Appareal,Next to Splash,11/06/2020 07:26
FAC130,353,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,17/01/2020 21:57
FAC130,619,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,24/11/2019 15:59
FAC119,79,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,22/07/2020 00:56
FAC142,116,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,14/07/2020 07:24
FAC121,746,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,16/05/2020 21:49
FAC141,438,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,9/04/2020 07:51
FAC119,523,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,6/03/2020 13:58
FAC120,832,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,11/03/2020 12:05
FAC131,494,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,16/06/2020 05:42
FAC129,475,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,18/05/2020 04:15
FAC120,204,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,23/12/2019 15:37
FAC140,498,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,16/06/2020 07:14
FAC124,507,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,8/05/2020 02:32
FAC116,130,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,11/04/2020 14:18
